l,C,γ,beta,dens,ref,strength,distance,hit_count,weight,ess,total_sims,round
0.6693157560327848,14.488419150825324,0.05225373150132993,1.249482784870508,0.4274028826977327,0.9890891870098688,0.09097889755513286,1.5775258178309015,1,0.0005,1.0000000000000018,3349,1
2.7957037732426397,9.403209625449916,0.26056697452816285,0.4758504160218757,0.8742468897732614,0.5850837731245556,0.0992552451206781,2.5771229941237346,1,0.0005,1.0000000000000018,3349,1
1.1109510255731763,3.036634671228072,0.1878225931797582,0.3972491206568995,0.4986030990000501,0.8739048677601483,0.4102863752881369,2.8466778294402815,1,0.0005,1.0000000000000018,3349,1
1.6088359697584627,13.708529186637426,0.48596613238643827,0.5034202070102258,0.5804319728306483,0.4302984184951557,0.24919982052665926,1.6191596534827575,1,0.0005,1.0000000000000018,3349,1
0.1287328482333603,27.220904594325706,0.93439419829711,1.8997800091529258,0.32040134881770765,0.2734220105931122,0.4960105005512277,2.5230896074534805,1,0.0005,1.0000000000000018,3349,1
1.7723984017302277,13.955109022641317,0.8447496548072709,2.139757728896903,0.43121745451939114,0.02153209076036539,0.9450357607429167,1.8931698049172565,1,0.0005,1.0000000000000018,3349,1
0.05545830751739507,31.08132973046253,0.07875790647904189,1.1661754684988088,0.9588258765060197,0.5208816290539181,0.01609410001508491,1.670423418078497,1,0.0005,1.0000000000000018,3349,1
0.07464829896880434,7.8585964049634045,0.6475391615264042,2.6395150538318277,0.6386500158029282,0.24775552299403725,0.5372409621700628,2.097896021743991,1,0.0005,1.0000000000000018,3349,1
0.10034029151589922,5.469711402431853,0.8718928051022631,0.42906149324031034,0.8139204317922535,0.025727739838754943,0.08663795633873779,2.7897307885258713,1,0.0005,1.0000000000000018,3349,1
0.241031526738974,19.05150716195147,0.8890591547721081,0.8806177536615731,0.4656960006241197,0.35574819746568664,0.9630451505100128,2.5904624809056687,1,0.0005,1.0000000000000018,3349,1
2.2389932962729397,3.5455541909167443,0.600092138915488,0.9323050147601075,0.18446708235461035,0.12330361860484504,0.02934518845381758,1.5639977317493794,1,0.0005,1.0000000000000018,3349,1
1.7166192748155447,14.75816439184662,0.12079741493906376,0.38562351857552934,0.6738797297347322,0.7760310989879985,0.1323905897197277,2.5492054669842545,1,0.0005,1.0000000000000018,3349,1
1.0306882576582765,24.325359813621283,0.9250780737037667,0.7691724788193809,0.4765564339499495,0.9416648060027909,0.3810586827769315,2.9244566918294024,1,0.0005,1.0000000000000018,3349,1
1.3018897376771188,17.00150162551987,0.6236991051862787,0.6055095520146345,0.567978311681385,0.6467687366499891,0.406715892387151,2.2215703772477626,1,0.0005,1.0000000000000018,3349,1
1.3324578252598887,1.061666752883672,0.07156370900253556,0.726515483560889,0.5793237693003316,0.824841694787515,0.660209862373418,2.738707974315322,1,0.0005,1.0000000000000018,3349,1
0.48520484798130065,4.532011783887775,0.7320291613154952,0.6462803705339445,0.5387662066376773,0.47374258912366896,0.19980372044746098,2.719236313746372,1,0.0005,1.0000000000000018,3349,1
3.4120882766231686,1.0398324705076167,0.7443398610456998,2.1330304258788937,0.6411003773613609,0.572718969263131,0.719557241622289,1.8456970267242767,1,0.0005,1.0000000000000018,3349,1
0.5720315391965566,2.092269554461119,0.6852000154477453,0.4711332977909838,0.9842316679651554,0.4367303828102643,0.2603789944512951,2.547481976965985,1,0.0005,1.0000000000000018,3349,1
