l,C,γ,beta,dens,ref,strength,distance,hit_count,weight,ess,total_sims,round,weight_old
2.6598298471351995,43.1889453109775,0.9743967060711072,0.029067174839233156,0.07803424674929771,0.44419227793216726,0.1349351131002005,1.1395044159939698,3,8.916459228384874e-5,0.4628346833467893,566770,6,0.0002916002363019281
2.963751412409968,6.724723235503811,0.9234139054406283,0.2842044852211662,0.1297669645600878,0.24777871140727892,0.17542355043001337,1.1690348251756733,3,0.00017704720693995053,0.4628346833467893,566770,6,0.0005990842589789323
2.411228895512311,12.967225400753296,0.7726787799391787,0.7517217908839946,0.13328772956814378,0.30889098231913875,0.14736955219040745,1.1571428683751734,3,7.018254991917e-5,0.4628346833467893,566770,6,0.00023421843259442533
2.513010987265916,15.152296529925792,0.6987899109152047,0.07067127617410246,0.11095811820880329,0.4984580870938529,0.10862404200994946,1.176303529591829,3,0.00016065559290165702,0.4628346833467893,566770,6,0.0005482725603470628
2.1382224156511214,26.735250805550116,0.7349180013744724,0.2184837698026273,0.13553131481591396,0.5711801475353666,0.04710797744576016,0.8673921592865378,4,0.00020769433093276158,0.4628346833467893,566770,6,0.0005169347487247682
2.495122676116785,7.068776496748331,0.962327620340129,0.9546306733616824,0.05344118598327229,0.5288703874014522,0.07898868549254177,1.1104246960189974,4,0.0002664119693159078,0.4628346833467893,566770,6,0.0008432217823890052
2.21672962161702,11.138392217061062,0.9589632471645748,1.1122937294254485,0.06478225370771155,0.449780626996089,0.26265030208399176,1.147290008448328,3,0.00013733786769994173,0.4628346833467893,566770,6,0.000453160287882639
2.329707645482067,24.05162262766855,0.6276924862866357,0.11217958402300435,0.2957976803695988,0.2632758838725201,0.3980968661160747,1.1712576934097736,4,0.00016432028456045495,0.4628346833467893,566770,6,0.000557467614063977
2.7488134116027707,16.975584866485455,0.7181037100374867,0.10428175990138837,0.3978442808479462,0.27502148615006,0.39443091421713505,1.1307548955044042,4,0.0002637477151360395,0.4628346833467893,566770,6,0.0008540254367671442
1.6182137433743375,36.98729059906513,0.23995987320325127,0.001822548258502081,0.47383010776080947,0.023630710785819416,0.007698774581247073,1.0831408089955454,3,0.0010626608478362535,0.4628346833467893,566770,6,0.00326427485892156
2.687684245005119,27.037397645701148,0.8829947892648078,0.28242489780263225,0.11658235463112412,0.24863594319691548,0.04372607271621509,1.1742493374005643,3,5.404767506973017e-5,0.4628346833467893,566770,6,0.00018400481432719775
2.6149429851092854,5.062817619136917,0.9227870207487551,0.6937988721079207,0.06036521000353217,0.3028856235120075,0.2171780680794241,1.130074283877512,3,0.0001681505506030311,0.4628346833467893,566770,6,0.000544059326169518
2.4643555744999466,14.081969939628063,0.6816502174457939,0.10905685157902884,0.22564997470752346,0.3149950698772458,0.20086463893776277,1.0512363455603198,4,0.00017143372960739197,0.4628346833467893,566770,6,0.0005089808244881862
2.2051467240047598,21.20012357015724,0.8569520448931209,0.9678156179068715,0.04457663806958557,0.34412803943450354,0.03777011057302326,1.1425648102062302,3,5.6463410909777285e-5,0.4628346833467893,566770,6,0.00018530157755758966
2.2940523062760727,26.519122939860864,0.6486987308823917,0.07920894709273374,0.34457514090766117,0.3263456594518638,0.38287545109994164,1.0648903586959857,4,0.00015894889902264293,0.4628346833467893,566770,6,0.00047878092751516016
1.7107770538422034,18.598794869532394,0.6271716877017395,0.2897549345393648,0.11537671324996701,0.465547018246412,0.13017542365742588,1.0791825716661985,3,0.00028454471721621927,0.4628346833467893,566770,6,0.0008703301053723565
2.2591498246960744,54.528158257870544,0.9449656348909073,0.6040885320939404,0.1807039512692833,0.37653987463719907,0.4828282148934996,1.0974214301734186,3,3.542582640338116e-5,0.4628346833467893,566770,6,0.00011052841657059152
2.2344041312912313,8.01737548336002,0.8008821360109376,0.17859044689797954,0.044884849509873044,0.4747071052652175,0.006446044305865317,1.0654793871507464,4,0.0004346193241534461,0.4628346833467893,566770,6,0.001309968451990072
2.4864897523656313,22.283919539953526,0.7956050801411589,0.23281440568305156,0.10244160132150575,0.36012053050531656,0.1372497231944002,1.0807841729542527,4,6.48720569016166e-5,0.4628346833467893,566770,6,0.00019876611444264767
1.9784491793664092,17.10043451137255,0.9541451119445278,2.3475865978664565,0.0594222869975953,0.5797712550908107,0.011259892807680291,1.09062271482902,4,0.000181522239372134,0.4628346833467893,566770,6,0.0005621517157973419
2.533185936285193,25.43753762559369,0.9041980031223866,0.2983948702796887,0.11169698571968402,0.2866526044345485,0.09396698191271924,0.9806502769195717,5,6.816992660465961e-5,0.4628346833467893,566770,6,0.00018838837034463376
2.241122350677862,23.311621080302757,0.739603950849752,0.29217989698907104,0.23198014521067017,0.3907984155655552,0.32038194315462326,1.153451504098758,3,8.421224993456225e-5,0.4628346833467893,566770,6,0.0002798434173933757
2.4318327644528286,37.3691915848745,0.9914893304113849,0.45869449182333133,0.19252783577049765,0.41644942364246296,0.5330447744080983,1.090383649231021,4,6.125234281223748e-5,0.4628346833467893,566770,6,0.00018964141321807558
1.643643700898875,17.32605692077976,0.6312062853095581,0.3649176399390643,0.06750821849519036,0.060225294152481346,0.012980056159849637,1.1625566064005066,3,0.001077045272314513,0.4628346833467893,566770,6,0.003617036356857412
1.9725990208735515,30.28347918531923,0.8653822057086805,2.269246118980914,0.0856188319822235,0.37907185222202944,0.032224598329496965,1.1834834195169361,3,2.8142738180217615e-5,0.4628346833467893,566770,6,9.686037367760576e-5
2.230300680420526,14.431078047491416,0.780058389300479,0.8522235183405008,0.09651876457307942,0.3067407697716879,0.19163335104757825,1.1806305037805982,3,6.872024069886142e-5,0.4628346833467893,566770,6,0.00023572187485435453
2.014043189865088,26.779487055769604,0.9619137955821496,1.3410367099773866,0.05084842856279616,0.48488920257993895,0.09706789833987098,1.0450673175112906,4,8.242105503179117e-5,0.4628346833467893,566770,6,0.00024312808804010966
1.7051653233320239,18.449850919299752,0.9447143983453488,1.8488732364419382,0.0971574751674607,0.3565198686694742,0.5806082641848779,1.1769850720390342,3,0.0001545352635347684,0.4628346833467893,566770,6,0.0005278086872591884
2.035836905751901,24.176787968880696,0.8511034177463698,0.410903139377015,0.059687863535914217,0.42408598499277134,0.1588355629219126,0.9999873018973124,4,0.00011449790959490379,0.4628346833467893,566770,6,0.0003225339842373272
2.5351986150363377,20.669326717042154,0.9919548557008079,1.7151925550256246,0.08200974943036736,0.3688554007192288,0.1635558129930898,1.159715097199804,3,3.1092576043582897e-5,0.4628346833467893,566770,6,0.0001040741131485427
2.0789206789581938,27.164768304309916,0.8840415777939682,0.22389576977044112,0.20553544397768542,0.4161565037571137,0.578306004240375,1.1294486645869928,4,0.00014285596418612615,0.4628346833467893,566770,6,0.0004618908752091511
1.983852371741899,17.506237766357415,0.8352745668653588,0.5826008860948766,0.14633661461685726,0.36419730459575383,0.3614552097972409,1.1594399660459502,3,0.00012111678251231247,0.4628346833467893,566770,6,0.0004052768372981765
1.5724715489853347,52.60493367964497,0.948359974860737,1.2805599784014385,0.07131364579941589,0.4676371446474933,0.2761255321158082,1.1515411169351328,3,8.445096182702786e-5,0.4628346833467893,566770,6,0.00028001947229566206
2.169791083361137,42.20080488602424,0.7258186974395884,0.07241864074682414,0.1499792201309651,0.35274705357795144,0.24777177237707154,1.110827258511406,5,6.645782667135954e-5,0.4628346833467893,566770,6,0.0002104400470382
2.480112795900956,6.168375530954965,0.6735692919129265,0.2777659361632636,0.09610712833666248,0.2851300131465014,0.0978536035381713,1.1721179180520418,4,0.00024733066256166415,0.4628346833467893,566770,6,0.0008399320563376825
1.7156478648542515,28.009536672305217,0.7666230769776365,1.5336011950498287,0.06299299307458142,0.39484218259693415,0.11635384107259039,1.0803264422866568,3,5.28551723550192e-5,0.4628346833467893,566770,6,0.0001618666466218166
2.0341890561713534,34.18140132359639,0.9462524366350841,1.9927593559802514,0.11220461964309045,0.25352440615024846,0.16663046255315667,1.1631452989711721,3,3.0961388614402076e-5,0.4628346833467893,566770,6,0.00010404869732227791
2.184399813582093,15.023852826970924,0.6575870126713392,0.15387572944165004,0.09401897427783679,0.4919494009255853,0.039314085828892564,1.1819444798244254,3,0.00020526807532926693,0.4628346833467893,566770,6,0.000705197444175251
1.8848102050708475,12.531676048562726,0.7917477841139223,1.1958307432128996,0.09338088650171691,0.3014346927057466,0.16990166781900296,1.145948454473176,3,0.00011757781664353992,0.4628346833467893,566770,6,0.00038736366476210837
2.1032463150749834,16.195183620255648,0.7934550875874626,0.44959055400298525,0.04618830906504817,0.18723751632269034,0.06295309725339096,1.1496762851969673,4,0.00017923320007786608,0.4628346833467893,566770,6,0.0005930212138979885
2.3590437205962838,38.572545641502046,0.8788748042769458,0.1423889902692552,0.19638575820501233,0.28311095797899827,0.16321259199835447,1.1479335542676117,4,5.8509316658050196e-5,0.4628346833467893,566770,6,0.0001932000853112084
2.9572442320220302,4.992461974410046,0.961618493200682,0.03882783865816175,0.0816199039468344,0.44529729539906054,0.15950619889259593,1.0614252430676705,4,0.00037457773261204255,0.4628346833467893,566770,6,0.0011241424514830856
2.026488428714176,38.12328166142423,0.7437467150495645,0.40440194868088686,0.15286506831362692,0.3259089188648441,0.10968939871481091,1.0471673840823192,5,5.8164660002333176e-5,0.4628346833467893,566770,6,0.00017195320213228544
1.8823203959101735,6.9448191235923495,0.8478283126394951,3.694853388692033,0.03911263685395182,0.45269577151627094,0.10372972296755803,1.094058070069416,3,0.00020650371852035172,0.4628346833467893,566770,6,0.000641920580797615
2.2144134867787,26.46166554833343,0.8151126455233546,0.15163619026496566,0.12764574596571743,0.4315656141283081,0.07586112555519285,1.040520020506211,5,9.996782552692952e-5,0.4628346833467893,566770,6,0.00029349305790517857
2.122182611897253,4.625889111783772,0.6764688170967685,1.1031418580626322,0.049587965220752664,0.4139586455421925,0.008491510525401702,1.1840722965490234,3,0.00023110714002482654,0.4628346833467893,566770,6,0.0007959685336922591
2.300575273414916,52.63050439705373,0.9963180014791031,0.2433868181202094,0.1491252345454351,0.4207961689430154,0.3977898764395351,0.982363297939033,5,8.265350891321101e-5,0.4628346833467893,566770,6,0.00022879828027493854
2.1044066827703096,27.04998117416617,0.9170709262785257,0.23723789483658964,0.21377373084176543,0.3832669520247957,0.825249871870072,1.1339297181206873,3,0.0001927667619677259,0.4628346833467893,566770,6,0.0006264343083633506
2.100771725832641,8.166129006145788,0.9173077109828969,1.3140734616149548,0.032558984596781596,0.3184184283862952,0.05737371879517579,1.0219578934975255,4,0.0001890053381188242,0.4628346833467893,566770,6,0.0005443752826839428
