l,C,γ,beta,dens,ref,strength,distance,hit_count,weight,ess,total_sims,round
0.25493033497681516,24.41174685010273,0.7676282083739739,2.400627454295005,0.6417406614867942,0.24368094254881648,0.7220198292547163,1.903692927637114,5,0.0005,1.0000000000000018,21145,1
1.889174972703165,3.605414177881542,0.590610334804606,0.6562902448394151,0.2847097445272508,0.5453899124025289,0.47194303258893594,2.1625962730463106,5,0.0005,1.0000000000000018,21145,1
0.4653284226509107,16.97336394664043,0.8659658387436446,1.0897726338001141,0.62276218845913,0.8293863883559884,0.2882224644577139,2.6768732904772525,5,0.0005,1.0000000000000018,21145,1
0.3265483589029686,19.075840799195255,0.38101618227910256,1.0020893396717623,0.9248663723877139,0.27389568142334175,0.23730772065352826,1.966966978789339,5,0.0005,1.0000000000000018,21145,1
1.5093281924212893,26.650967846588358,0.26661970064661195,0.07889532629752077,0.812618263750337,0.43251847775084223,0.8611453925963529,2.132853820106642,5,0.0005,1.0000000000000018,21145,1
1.1418303610487521,11.761081502021211,0.9358118059486213,1.8548262780166862,0.7878864214218332,0.1461723514891339,0.05567482778097938,1.7638365025720697,5,0.0005,1.0000000000000018,21145,1
1.589101635917045,6.726385343394425,0.3535957380156958,3.0423623394443293,0.9307100045508236,0.06569842631704731,0.42744533952374364,2.7827922742176714,3,0.0005,1.0000000000000018,21145,1
1.311089373848456,2.5413448934547302,0.5091869620318145,1.4224511687722026,0.97591669704855,0.2938689206285039,0.48833895114573933,1.7856132285887374,5,0.0005,1.0000000000000018,21145,1
2.347830608506483,19.84162032572295,0.21650925753190062,0.22235195852259057,0.5630236256863125,0.23023415092268296,0.3498207886444094,2.2630103928542824,5,0.0005,1.0000000000000018,21145,1
0.5844859432892024,25.045489867748987,0.564445086642842,1.129624318466446,0.5423821106031738,0.9407714658368425,0.24310291816945717,2.3302812474041525,5,0.0005,1.0000000000000018,21145,1
4.153903508875876,1.8893090335332574,0.38798429031617,0.11444027056124965,0.9036479106851488,0.3438988810495241,0.8295456666198086,2.002231757948428,5,0.0005,1.0000000000000018,21145,1
0.3219573572694113,15.060319626504004,0.013524236165338977,0.5704013724122954,0.647837593180591,0.4759608713176736,0.6481498139651357,2.4561923860010255,5,0.0005,1.0000000000000018,21145,1
1.9244336655581584,8.800901896935002,0.15479723294254813,0.5097741887284356,0.5823987197318002,0.2803156612583426,0.7680687720085945,1.8515932505900212,5,0.0005,1.0000000000000018,21145,1
0.5000352924106475,15.88270737113069,0.24353874719419433,1.206357639451755,0.3129212337352859,0.329216608235304,0.21843064863558406,2.405995101345713,5,0.0005,1.0000000000000018,21145,1
1.868967145689376,24.494898063669044,0.8410219997858454,1.5615190287779819,0.30650077283416466,0.2664614928455563,0.6242383238106596,1.4819662614902498,5,0.0005,1.0000000000000018,21145,1
0.09852841964072176,14.981736381248895,0.09274688464270227,2.5132556705041256,0.5543425656170242,0.41074299689345833,0.7503534533005037,1.8926193469222155,5,0.0005,1.0000000000000018,21145,1
1.636159031898992,36.69811614770708,0.7209924973054646,0.13796185406660466,0.8483878384634255,0.35060897157818777,0.37789628592696856,2.300202045327883,5,0.0005,1.0000000000000018,21145,1
3.171155956570639,6.026386459555401,0.8891048251021604,0.7473770823171475,0.40089879658333727,0.36655755202541973,0.1933784634738131,1.6556153179174624,5,0.0005,1.0000000000000018,21145,1
1.3317883350435857,1.793330971543903,0.795276015672826,0.586756100567652,0.6947414237817522,0.48681789064911957,0.5999765698145888,2.588644289075186,5,0.0005,1.0000000000000018,21145,1
0.9679702511212421,1.7005321683617387,0.9124051881365604,1.1134206041291375,0.6883290657361307,0.24150785811427933,0.21548720935455423,2.3224025066655507,5,0.0005,1.0000000000000018,21145,1
0.47861704263640575,8.559297319524521,0.973713395763168,3.0019044291319545,0.5385350330103693,0.9055637830282187,0.8189258921381548,2.5330825938817347,5,0.0005,1.0000000000000018,21145,1
0.17226291091718832,0.26833463192157214,0.8919459360256239,1.344804942321002,0.7683668247525339,0.8229810334384058,0.02688876525303989,2.5559795428520666,5,0.0005,1.0000000000000018,21145,1
0.03592126357546173,3.2409621447906094,0.6769429107597933,1.087525067978184,0.8387833710176601,0.9005153899830401,0.2757549422746743,2.7028813278726656,5,0.0005,1.0000000000000018,21145,1
2.305946545728198,21.372957020543872,0.6103699306951219,0.6528567262294211,0.6875396223168069,0.7055659317656102,0.9975750870639707,2.2484560328134475,5,0.0005,1.0000000000000018,21145,1
1.3919875586466062,16.55030199036725,0.3448206106583717,0.6426781442249762,0.866805049375603,0.43172331775063594,0.9967237648120015,1.8651495233311117,5,0.0005,1.0000000000000018,21145,1
