l,C,γ,beta,dens,ref,strength,distance,hit_count,weight,ess,total_sims,round
0.9330317153120209,12.10354034723539,0.9964386426106862,1.6749763000400213,0.9805297034077461,0.33575196351300607,0.24949711885108178,1.76913763403909,5,0.0005,1.0000000000000018,21350,1
1.271300402350852,21.00258108586492,0.8366289052887083,0.8433828009682547,0.6199091146594624,0.5989114730350814,0.16640083593780775,2.3562681242655206,5,0.0005,1.0000000000000018,21350,1
4.115084302264116,11.484771755634592,0.9005774575657255,0.4069092990098914,0.8437448917201663,0.9508410023302772,0.8875211931948441,1.8042880617961465,5,0.0005,1.0000000000000018,21350,1
0.6504860455876298,4.431884011783774,0.2794486165303414,0.4794383486414796,0.9816756957986343,0.151770139262022,0.38454723185199924,2.4444745788720734,5,0.0005,1.0000000000000018,21350,1
0.1657582221272667,12.806444306109096,0.04399724750720164,0.41356120002729996,0.8749213864972338,0.4154208173712695,0.011351867675437933,2.887547328651848,4,0.0005,1.0000000000000018,21350,1
1.688892844750303,11.219795273928712,0.5039466766150151,0.48207611731144684,0.9397390927778848,0.9029239260902554,0.7855694845484019,1.9816863235253588,5,0.0005,1.0000000000000018,21350,1
0.0651328812814976,0.5842071194313841,0.1477555648342507,1.3330193227903353,0.6154412092900048,0.4736110765776529,0.5861298132845715,2.9269405798168107,5,0.0005,1.0000000000000018,21350,1
2.498592421181944,1.950853499252991,0.9830450972852792,0.41905162487668757,0.44123966623378996,0.7650455551876442,0.8490174250355123,2.954799998824552,3,0.0005,1.0000000000000018,21350,1
1.3599268519323002,15.927076587955161,0.39417577634319023,0.6942753229372256,0.5524993268855446,0.8532814620681574,0.5866430250517747,2.320257974670093,5,0.0005,1.0000000000000018,21350,1
0.15064955861970214,6.281914489636936,0.17703334216807917,2.2406263957146373,0.8348219932567748,0.4536318619046656,0.7561040695110389,1.9454359122796527,5,0.0005,1.0000000000000018,21350,1
1.191852615222055,2.4044603396956985,0.30143017634398234,3.3553514947875227,0.2754054616463699,0.4645449663100921,0.8840663533567812,1.5322710037670146,5,0.0005,1.0000000000000018,21350,1
0.5155775296657255,2.6394611305193565,0.6376284106278794,4.385519904699757,0.19052856880177738,0.7041237602416346,0.5822206251298289,2.8412212467590043,3,0.0005,1.0000000000000018,21350,1
0.04293441092749605,15.078004453083906,0.34088513227443157,1.911263306775131,0.674661277276145,0.7085180670660344,0.880452810507904,2.490969016124473,5,0.0005,1.0000000000000018,21350,1
0.491442324306161,3.0070613146163936,0.5529584886143973,0.8380715032979663,0.6371861023232306,0.9043482487418293,0.07805174919342796,2.7858706895325556,5,0.0005,1.0000000000000018,21350,1
0.9947901085256861,0.7199367059542447,0.30427128194147357,1.0261754063206654,0.9346430077981769,0.2956796885713992,0.4473570831677185,1.9508590831787789,5,0.0005,1.0000000000000018,21350,1
1.9222153128106774,7.597220382358128,0.046661642591230394,0.1517694250969636,0.9620942160536463,0.06780008811556683,0.4819916083546149,1.9557662391029882,5,0.0005,1.0000000000000018,21350,1
