l,C,γ,beta,dens,ref,strength,distance,hit_count,weight,ess,total_sims,round
0.5815150955765271,2.91956178556299,0.284098512059955,0.5186146740525761,0.7009716675197576,0.18843229961103874,0.9834481918999225,2.474713403640152,1,0.0005,1.0000000000000018,3616,1
0.6756320108267476,14.83823855178513,0.3803561660928383,1.0218245360644491,0.4126295266073047,0.33538304893482423,0.9606298715185864,2.0774577439736484,1,0.0005,1.0000000000000018,3616,1
0.31396036495483615,4.847464641086641,0.41468367505253373,0.48098910999339456,0.60636278421474,0.4366048033686991,0.447755663977878,2.5149484015462407,1,0.0005,1.0000000000000018,3616,1
3.0873510635429198,4.577603056231323,0.13216765517263737,1.443263198477766,0.43872076697748935,0.23582692519890872,0.3620927767684394,2.7358807457058827,1,0.0005,1.0000000000000018,3616,1
5.987926462868906,1.0177669749174105,0.8529569476749049,0.15245152637683065,0.8227668555106828,0.17984056522018965,0.826965839668631,1.5687956928774054,1,0.0005,1.0000000000000018,3616,1
2.4030683907306893,2.1838103152754837,0.0787797305566844,0.01656935246602353,0.4604659169777425,0.054423238348598114,0.3431730835420676,1.8703230062164957,1,0.0005,1.0000000000000018,3616,1
0.12111267620708838,15.136925633808351,0.15488825949933932,1.8366808888388497,0.45971257915095126,0.40857547012993056,0.8498208099559003,2.3272198160758144,1,0.0005,1.0000000000000018,3616,1
0.9307347684212517,0.10333916761925391,0.16344128627626273,0.9553108515661632,0.8293492183522011,0.11851418194750807,0.4762318792458664,2.3833716608421445,1,0.0005,1.0000000000000018,3616,1
0.8300592688261558,0.1388650647240861,0.026066486475237946,0.7813364868659465,0.8558550220141647,0.6281165741021894,0.09302428865228381,2.3878637477525873,1,0.0005,1.0000000000000018,3616,1
0.8360937117951069,13.722826016102795,0.3936845348725975,0.33861646686025265,0.6681844767772908,0.7123057233983917,0.829701146961171,2.821547729605515,1,0.0005,1.0000000000000018,3616,1
0.05903421945399544,9.591593248627932,0.472776478522848,1.2706658472183845,0.709258735137167,0.2565326914149524,0.8718065195954956,2.4447268878187494,1,0.0005,1.0000000000000018,3616,1
0.8285969759372565,5.0868697545629615,0.06159385318144972,1.3975817037259095,0.6915575537591696,0.13483474722737757,0.9228387525293718,1.8227701997323902,1,0.0005,1.0000000000000018,3616,1
0.21125401523648354,0.22634658252166956,0.6379577484902343,2.8450044488865833,0.5729341286981356,0.6173702469514613,0.8117479807505331,2.4498902790686943,1,0.0005,1.0000000000000018,3616,1
1.7843136580865122,5.318294754454986,0.867442915750472,1.1520084590853485,0.39408912782477085,0.5745951753507181,0.7185393481988654,2.191385911759557,1,0.0005,1.0000000000000018,3616,1
2.150092962570558,3.124122703204173,0.5984220955355377,1.059173839810153,0.3199097694641467,0.07540029730223699,0.546450822716569,1.8172226155159708,1,0.0005,1.0000000000000018,3616,1
